,title,content,link,category
10, Il sort de piste à près de 370 km/h ,"Un conducteur de voiture de course a été gravement blessé samedi lors d’une sortie de piste à très grande vitesse à Messines, en Outaouais. L’accident a eu lieu vers 11 h 15 au cours de l’événement RaceTheHalf à l’aéroport de Maniwaki, situé à Messines. Selon des informations obtenues de la Sûreté du Québec, la voiture de l’homme ne s’est pas arrêtée adéquatement en bout de piste lors d’une épreuve d’accélération. «Sa voiture a continué tout droit à très grande vitesse, son parachute ne s’étant pas ouvert à temps. Il a fait plusieurs tonneaux et a été blessé gravement», a indiqué la sergente Éloïse Cossette, du service des relations avec les médias de la SQ. Selon ce qu’a appris l’Agence QMI, le véhicule roulait à quelque 370 km/h juste avant l'accident. L’homme de 32 ans, un résident de L’Ange-Gardien, en Outaouais, a été transféré dans un hôpital montréalais en raison de la gravité de ses blessures, a mentionné la sergente Cossette, ajoutant qu’on ne craint toutefois pas pour sa vie.",https://www.journaldemontreal.com/2020/09/05/course-dacceleration--il-sort-de-piste-a-370-km-h-1,actualites
11, Quatre ans pour avoir agressé sa demi-sœur mineure ,"Un Montréalais de 28 ans qui avait convaincu sa demi-sœur deux fois plus jeune d’avoir des relations sexuelles avec lui s’en est tiré avec une peine clémente de 4 ans d’incarcération, que la Couronne dit avoir suggéré « à contrecœur ». « Je ne veux pas que l’accusé pense qu’il s’agit d’un cadeau, mais la poursuite désire protéger le plus possible la victime, fragile. Le plaidoyer de culpabilité lui évite d’aller témoigner », a expliqué le procureur de la Couronne, Jérôme Laflamme, vendredi au palais de justice de Montréal. L’accusé, que l’on ne peut nommer afin de protéger l’identité de l’adolescente, avait commis ses crimes dès juillet 2019, quand il a réussi à convaincre sa demi-sœur de 14 ans d’avoir des rapports sexuels avec lui. Consentement impossible « Lors de l’un d’eux, elle disait qu’elle dormait sur le divan, que l’accusé regardait la télévision, elle a été réveillée par une pénétration », a expliqué l’avocat de la défense Michael Morena. Pendant six mois, il y a ainsi eu plusieurs rapports sexuels, même si la victime n’était pas en mesure d’offrir un consentement éclairé en raison de son âge. Le pot aux roses a toutefois été dévoilé quand la victime en a parlé à une amie. « Cette dernière a alors averti une travailleuse sociale, ce qui a mené à une plainte à la police », a renchéri la Couronne. Protection D’abord accusé d’inceste, l’accusé risquait un minimum de cinq ans de pénitencier, mais à la suite d’un accord entre les parties, il a finalement plaidé coupable à une accusation réduite de contacts sexuels.  Le tout a été fait de concert avec la victime, qui est restée informée du développement du dossier lors des procédures. « J’ai expliqué la situation à la jeune fille, je lui ai donné les options, et c’est à la suite de cela que j’arrive, à contrecœur, avec cette suggestion », a assuré le procureur qui a insisté sur l’importance de la protéger, entre autres en évitant de lui faire revivre les événements si elle avait eu à témoigner. Après avoir entendu les représentations des avocats, la juge Josée Bélanger a finalement accepté la suggestion, en raison de la vulnérabilité de la victime. En plus de l’incarcération, l’accusé sera inscrit au registre des délinquants sexuels pour 20 ans.  Et une fois sorti du pénitencier, il devra éviter plusieurs lieux où peuvent se trouver des mineurs.",https://www.journaldemontreal.com/2020/09/05/quatre-ans-pour-avoir-agresse-sa-demi-sur-mineure,actualites
12, Agression armée à Anjou ,"Un homme de 20 ans a été blessé par une arme blanche dans un stationnement de restaurant sur la rue Jarry dans l’arrondissement d’Anjou, à Montréal, samedi.  Le Service de police de la Ville de Montréal (SPVM) a reçu l’appel concernant l‘incident peu avant 16h30. Le jeune homme gisait au sol dans le stationnement situé près du boulevard des Galeries d’Anjou. Il était conscient à l’arrivée des policiers, mais n’a pas coopéré avec ceux-ci. L’homme a été transporté en centre hospitalier et ses blessures au haut du corps ne mettraient pas sa vie en danger, a indiqué le SPVM. Il n’y a toujours pas de suspect dans cette affaire. Le ou les suspects ont pris la fuite avant l’arrivée des policiers. La scène était encore protégée vers 18h. Des enquêteurs du SPVM se sont rendus sur place pour faire la lumière sur les circonstances entourant l’événement. L’unité canine a été demandée. La circulation a été bloquée sur la rue Jarry entre le boulevard des Galeries d’Anjou et l’avenue d’Allonnes.",https://www.journaldemontreal.com/2020/09/05/agression-armee-a-anjou,actualites
13, Il aurait sombré dans la rivière Richelieu ,"Un homme en crise qui aurait volé un véhicule de livraison à Montréal vendredi soir avant de causer un accident à McMasterville, en Montérégie, serait vraisemblablement tombé dans la rivière Richelieu au terme de sa cavale. Des plongeurs de la Sûreté du Québec (SQ) ont entrepris des recherches en milieu d’après-midi. Des citoyens de cette municipalité de la Rive-Sud de Montréal ont été invités à demeurer à l’intérieur de leur résidence après avoir aperçu très tôt des policiers ratisser les berges à la recherche du suspect ou d’indices pouvant mener à lui. L’histoire a commencé par le vol d’une voiture de livraison dans l’arrondissement de Verdun, à Montréal, vendredi soir. Le voleur a ensuite roulé jusque sur la route 116 où il a eu un accident à la hauteur de la rue Bernard-Pilon, à McMasterville, a relaté à l’Agence QMI le capitaine Sylvain Lachapelle de la Régie intermunicipale de police Richelieu Saint-Laurent. «Après être entré en collision avec un panneau de signalisation sur la route 116, vers 20 h 30, l’homme est parti à la course, a traversé un boisé et est entré dans une maison où il a fait peur aux occupants avant de reprendre la fuite en descendant vers un quai, a-t-il raconté. Puis, on a retrouvé du sang sur ce quai et nous le cherchons depuis.» Selon M. Lachapelle, ce sont des témoins qui ont permis aux policiers de suivre l’homme à la trace jusqu’à l'eau. Puisqu’ils ne l’ont jamais vu, ils ne disposent que d’une description fournie par les témoins. Un témoin a aussi fourni une description peu détaillée de l’homme au Service de police de la Ville de Montréal au moment où celui-ci s’est glissé derrière le volant de la voiture de livraison.",https://www.journaldemontreal.com/2020/09/05/un-homme-en-crise-aurait-sombre-dans-la-riviere-richelieu-1,actualites
14, Un homme violemment battu à Loretteville ,"Un homme dans la vingtaine a subi d’importantes blessures dans une altercation qui a dégénéré dans un logement du secteur de Loretteville, à Québec. • À lire aussi: Violente altercation entre deux femmes à Loretteville L’homme s'est présenté en fin de nuit, samedi, dans un appartement de la rue des Nobles, chez des connaissances. Il n’est pas clair quelles étaient ses intentions, mais il avait, semble-t-il, en sa possession une imitation d’arme, a mentionné le lieutenant Yannick Berrouard, du Service de police de la Ville de Québec (SPVQ). Un différend aurait éclaté entre lui et les deux occupants, après quoi il aurait tenté de fuir. Quand des policiers se sont présentés sur place, un peu avant 5h du matin, la victime gisait dans la rue dans un état de conscience «très» altéré après avoir été manifestement battu. Les deux résidents, deux hommes aussi dans la vingtaine, ont été arrêtés pour voies de fait graves, puis libérés sous promesse de comparaître à une date ultérieure.",https://www.journaldemontreal.com/2020/09/05/quebec-un-homme-violemment-battu-a-loretteville,actualites
0,L'impuissance des politiciens,"J’ai eu l’impression de me retrouver dans le film Retour vers le futur lorsqu’un attaché politique du ministre Mathieu Lacombe a prétendu que l’offre faite aux responsables de services de garde en milieu familial est raisonnable parce qu’elles travaillent à leur domicile. Cet argument est invoqué depuis la création de ce service en milieu familial dans les années 1990 pour justifier une rémunération inférieure au salaire minimum. Encore chanceux que les employés de l’État refoulés chez eux en télétravail durant la pandémie n’ont pas vu leur salaire se faire amputer du tiers.  C’est l’effet de l’offre patronale pour les responsables de services éducatifs en milieu familial par rapport à leurs collègues des centres de la petite enfance. Les gouvernements successifs s’en sont simplement tenus au plan du ministère de la Famille en rémunérant ces éducatrices comme des gardiennes d’enfants et en exigeant qu’elles se comportent comme des éducatrices. L’appareil d’État Un grand nombre de politiciens nourrissent des idéaux en s’engageant en politique et rêvent de changer le monde. Malheureusement, c’est plus souvent la politique qui les change. La négociation dans les services en milieu familial en est une illustration ! Le jeune ministre Lacombe me rappelle une de ses prédécesseures qui a été rappelée à l’ordre par son sous-ministre pour son emballement à l’égard de ces travailleuses en milieu familial. Pauline Marois a dû elle aussi renoncer à son idéal d’offrir des centres de la petite enfance pour tous parce que son entourage trouvait le projet trop dispendieux. La main-d’œuvre bon marché en milieu familial constituait l’alternative. En éducation, une ancienne ministre m’a admis qu’elle était sous le joug de ses fonctionnaires et que ceux-ci espéraient son départ avant qu’elle ne maîtrise trop bien ses dossiers et qu’elle puisse prendre le contrôle. En santé, les ministres qui se sont succédé n’ont guère eu plus de succès à dompter la bête. La ministre McCann doit en savoir quelque chose après avoir été éjectée. Le même constat s’impose quant aux ministères à vocation économique. J’ai souvenir d’une titulaire du Trésor qui a donné des sueurs froides à son entourage en ne suivant pas la ligne édictée par les grands mandarins. Ça va mieux ? La CAQ s’avère hyperactive à remplir ses promesses électorales. Dans quelques mois, l’électeur se demandera simplement si la situation est meilleure qu’avant son arrivée. Le gouvernement a allégé le fardeau fiscal avant la pandémie. L’économie s’est toutefois sérieusement dégradée et les contribuables devront en payer le prix tôt ou tard. Le souhait caquiste sera préférablement tard après l’élection. En éducation, l’abolition des commissions scolaires a donné le plein contrôle aux fonctionnaires. Il n’est pourtant pas assuré que les enfants réussiront mieux. Quant aux promesses remaniées probablement sous l’influence de l’appareil d’État, elles n’éclairent guère sur le cap poursuivi par les politiciens caquistes. Ils veulent cependant revenir et ont mis en état d’hibernation leur promesse de réformer le mode de scrutin pour s’en assurer !",https://www.journaldemontreal.com/2020/09/06/limpuissance-des-politiciens,actualites
1,Des slogans à une vraie stratégie économique,"François Legault adore les slogans. On l’a vu encore vendredi. François Legault veut « relancer l’économie, sans relancer la pandémie ». C’est séduisant, rassurant, mais un slogan ne remplace pas un vrai plan de relance cohérent. Quel nationalisme économique ? François Legault nous annonçait cette semaine qu’il voudrait remplacer le « Fait en Chine » par « Fabriqué au Québec ». Or, le Québec compte 8,8 millions d’habitants. L’achat local a ses limites. La demande ici ne suffit pas à soutenir des industries entières. Doubler la superficie des serres ne fera pas du Québec un leader en agriculture. Et acheter les prochains trains du REM chez Bombardier ne suffira pas à relancer cette industrie ici. Tout aussi louable soit-il, ce nationalisme économique est avant tout défensif. Il préserve des acquis. Il ne suffira pas à combler l’écart de richesse avec l’Ontario et créer les emplois à 40 $ l’heure que fait miroiter la CAQ. Pour passer du slogan à la réalité, c’est d’une politique industrielle ciblée dont le Québec a besoin. Une stratégie articulée autour des secteurs dans lesquels le Québec a un avantage comparatif face aux autres économies mondiales. Or, quelles seront les filières stratégiques sur lesquelles le gouvernement compte miser ? Comment va-t-il les appuyer ? Quels secteurs seront ainsi délaissés ? La formation de la main-d’œuvre sera-t-elle arrimée à ces nouvelles priorités ? Et l’immigration ? Repenser l’économie La pandémie est en voie d’accentuer les transformations profondes de l’économie mondiale. C’est maintenant que le Québec doit se positionner. Alors que l’ère du libre-échange cède graduellement la voie à une ère de commerce géré, la relance économique doit s’articuler autour de nouvelles bases. Les recettes de 2008-2009 sont peu susceptibles d’avoir le même impact. Or, les signaux envoyés jusqu’ici par le gouvernement laissent croire qu’il n’a pas l’intention de sortir de ses sentiers battus : accélérer les dépenses en infrastructures comme un pont d’ici une reprise des investissements privés, demander à la Caisse de dépôt de sauver des sièges sociaux québécois, miser sur l’électrification des transports. Certes, on promet une nouvelle stratégie chez Investissement Québec. Une nouvelle mission, prise de risques pour « faire exploser les investissements privés au Québec ». Mais où et comment ? Davantage de prises de risques auprès des entrepreneurs en région ne sont pas un gage de compétitivité à l’échelle de la planète. François Legault n’a jamais caché son ambition pour l’économie québécoise, la pandémie lui offre une opportunité inédite.",https://www.journaldemontreal.com/2020/09/06/des-slogans-a-une-vraie-strategie-economique,actualites
2, La GRC avait à l’œil les indépendantistes ,"En plus de René Lévesque, bien des indépendantistes ont été espionnés par la Gendarmerie royale du Canada puisqu’ils représentaient dans les années 1960 et 1970 la nouvelle menace pour la sécurité et l’unité nationales. • À lire aussi: René Lévesque: la GRC documentait sa sexualité « Le rôle de la GRC est d’assurer la sécurité nationale. Le FLQ, ce n’était pas anodin. Mais pour les agents, la distinction entre un poseur de bombes et le Parti québécois (PQ) n’était pas bien comprise », fait valoir le professeur de criminologie de l’Université Laval, Stéphane Leman-Langlois.  Vendredi, Le Journal révélait que le dossier de surveillance monté sur l’ex-chef du PQ René Lévesque par la Gendarmerie royale du Canada (GRC) avait documenté ses mœurs sexuelles. « Avait-elle l’intention de fournir ces informations à des médias dans le but de lui faire perdre une élection ou de le faire chanter ? » interroge Marcel Martel, professeur d’histoire à l’Université York située à Toronto. « En 1972, la GRC a volé la liste des membres du PQ. Et Lévesque était une figure de proue du mouvement », rappelle quant à lui Martin Pâquet, professeur d’histoire politique à l’Université Laval. Après les fascistes et les communistes surveillés de près par la GRC, les « séparatistes » incarnaient donc la « nouvelle menace » pour la paix, l’ordre et l’intégrité canadienne.  La fondation du Front de libération du Québec (FLQ) en 1963 est ce qui a amené la police fédérale à surveiller les indépendantistes, selon M. Leman-Langlois.  « Il mène des vols de banque, dévalise des armureries militaires, pose des bombes, détaille-t-il. La GRC a commencé à s’intéresser aux séparatistes qui supportaient le projet politique du FLQ. » Coups fourrés  Écoute électronique, vols ou utilisation de faux documents : certains « coups fourrés » de la GRC ont mené à la commission McDonald en 1977. Malgré tout, les techniques d’espionnage de la GRC n’ont « rien à voir » avec celles utilisées par le premier directeur du FBI, J. Edgar Hoover.  « Lorsqu’il se présentait dans le bureau d’un politicien, il aimait bien avoir une valise pleine de documents pour le faire chanter. Mais il n’y a pas vraiment cet équivalent au Canada », nuance M. Leman-Langlois.  Parmi les cibles du grand patron du FBI, on trouvait Martin Luther King, John F. Kennedy et même, Marilyn Monroe.  ",https://www.journaldemontreal.com/2020/09/06/la-grc-avait-a-lil-les-independantistes,actualites
3, Il veut réunir les deux solitudes ,"OTTAWA | L’emploi, l’unité du pays et les ressources naturelles. Ce sont les trois enjeux clés qui préoccupent le nouveau chef du Parti conservateur, Erin O’Toole, qui s’est présenté au Journal pendant 30 minutes dans un français presque parfait. Pourquoi voulez-vous être premier ministre du Canada ? Parce que je suis un patriote. Je suis fier d’être canadien et je veux servir mon pays. Je l’ai fait comme militaire, comme avocat. Maintenant, je suis en politique pour l’avenir de mes deux enfants, Mollie et Jack. Pour eux, on doit avoir un futur solide avec beaucoup d’opportunités. Après quatre ans de M. Trudeau, on a vu beaucoup de hashtags et de selfies, mais pas de plan pour la prochaine génération.  Nous avons besoin d’un premier ministre qui ait un bon jugement et beaucoup d’expérience, particulièrement dans le secteur privé. Nous faisons face à une crise d’unité au Canada, en particulier à l’Ouest avec le mouvement Wexit. C’est préoccupant pour moi, c’est pourquoi j’ai lancé ma campagne à Calgary. Comment comptez-vous créer des opportunités, des emplois ? Après la pandémie, c’est important de reprendre les rênes du pays, avec les industries du secteur des ressources naturelles. Il faut redonner confiance au secteur privé.  Présentement, il y a beaucoup d’incertitude à travers le pays dans toutes nos industries qui nuit à l’investissement et à la création d’emplois. C’est impossible pour le gouvernement Trudeau de faire ça parce qu’il a une approche idéologique contre quelques secteurs, en particulier le secteur énergétique, et contre le bien-être des familles col-bleu. Aurez-vous la même approche au Québec ? J’ai hâte à ma réunion avec le premier ministre Legault. Nous allons parler de ressources naturelles, à travers le pays et au Québec avec le grand projet GNL Saguenay qui représente beaucoup d’emplois au Saguenay et peut-être un gazoduc dans le Nord-du-Québec. En même temps, il faut négocier un accord pour le bois d’œuvre et mieux négocier avec les Américains pour l’aluminium et l’acier. Les propos de M. O’Toole ont été retouchés et condensés à des fins de clarté.   « Je suis le premier chef pro-choix pour notre parti. » Erin O’Toole mise sur la carte proavortement et pro-LGBTQ pour séduire les jeunes électeurs et les femmes. Et s’il a voté contre le projet de loi pour l’aide médicale à mourir, c’est que comme il est proposé actuellement, il présente « beaucoup d’incertitudes », selon lui. Il veut s’assurer que les personnes auront accès à des traitements plutôt qu’à l’aide médicale à mourir quand il est possible de les soulager. En septembre, la juge Christine Baudouin de la Cour supérieure du Québec a statué qu’il était inconstitutionnel de limiter l’accès à l’aide médicale à mourir aux personnes en fin de vie et a demandé à Ottawa de modifier les critères d’admissibilité prévus dans la loi actuelle.  « Je vais réduire le déficit, mais d’une manière juste et équitable. Il faudra le faire pendant une décennie probablement. » Erin O’Toole n’a pas écarté le spectre de l’austérité en entrevue, soulignant l’ampleur historique du déficit créé ces derniers mois. Il prévoit réduire les programmes d’urgence, comme la Prestation canadienne d’urgence (PCU), et offrir des programmes « plus ciblés » pour les familles et plus de soutien aux entreprises. Il estime que le gouvernement Trudeau a été trop lent à offrir des subventions salariales, privilégiant plutôt la PCU, aux dépens des emplois. Une stratégie qui selon lui n’est pas étrangère au taux de chômage actuel.  « C’est important pour le Canada de recevoir plus d’argent pour nos ressources naturelles. » M. O’Toole voit dans ce secteur une planche de salut pour la sortie de crise. Pour y parvenir, le chef conservateur veut éliminer la loi C-69, qui resserre l’évaluation environnementale des grands projets, et imposer « une loi sur les pipelines stratégiques » qui empêcherait de les bloquer. Il est en faveur du défunt projet de pipeline Northern Gateway qui visait à transporter du bitume de l’Alberta vers la côte de la Colombie-Britannique. Il appuie aussi le projet de gazoduc de GNL Québec visant à transporter du gaz albertain vers le fjord du Saguenay pour l’exporter.",https://www.journaldemontreal.com/2020/09/06/le-chef-conservateur-veut-reunir-les-deux-solitudes,actualites
4, Berlin critique l’appel de Trump à voter deux fois ,"Le chef de la diplomatie allemande a accusé dimanche le président américain Donald Trump de tenter «sans scrupules» de semer le doute sur les élections à venir aux États-Unis avec sa suggestion à ses partisans de voter deux fois. «Nous devons un nombre tellement incroyable de choses aux États-Unis et ils restent l’un de nos partenaires les plus étroits, mais oui, il est perturbant de voir qu’un président américain pense avoir besoin d’une telle chose», a déclaré Heiko Maas à l’édition dominicale du quotidien Bild, lequel est le plus lu d’Allemagne. «J’ai confiance en la raison et dans le bon sens des Américains pour faire échec à cette tentative sans scrupules de semer le doute sur la crédibilité de l’élection pour ensuite, probablement, ne pas accepter une éventuelle défaite», a-t-il ajouté. «Si leur système est aussi bon qu’ils le disent, alors ils ne pourront pas voter [deux fois]», a lancé cette semaine le chef de l’État américain Donald Trump, sur le registre volontiers provocateur qu’il affectionne. Dans une longue série de tweets jeudi, il a ensuite tenté de rectifier un peu le tir, tout en continuant à entretenir la confusion.  Depuis plusieurs mois, le locataire de la Maison-Blanche émet des doutes sur la validité du scrutin à venir. Il martèle que le recours accru au vote par correspondance en raison de l’épidémie de COVID-19 pourrait entraîner des fraudes massives. Ses suggestions ont provoqué des réactions indignées aux États-Unis, voter deux fois lors d’une élection étant illégal.",https://www.journaldemontreal.com/2020/09/06/berlin-critique-lappel-de-trump-a-voter-deux-fois,actualites
